platform,author,rating,title,content,date,thumbs_up,developer_reply,app_identifier,ap_version
Android,이유종,5,,Wzx2.4c3m 44ㅣㅂㆍㄱㄷㅂ스빕깃ㅇㆍㄱᆢ벅,2024-08-13 10:32:10,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 정말감사합니다! 차차차에서는 이벤트 뿐만 아니라 다양한 차량 정보를 제공하고 있습니다. 항상 노력하는 차차차가 되겠습니다. 중고차 구매하실 땐 KB차차차, 많은 이용 부탁드리겠습니다! 감사합니다 :)",kr.co.kbc.cha.android,4.3.3
Android,반딧별,5,,중고차 구입이 처음이라 고민이 많았는데 이 앱으로 많은 정보를 얻었습니다. 유용한 정보가 많아요,2024-08-08 23:57:54,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 정말감사합니다! 차차차에서는 이벤트 뿐만 아니라 다양한 차량 정보를 제공하고 있습니다. 항상 노력하는 차차차가 되겠습니다. 중고차 구매하실 땐 KB차차차,
많은 이용 부탁드리겠습니다! 감사합니다 :)",kr.co.kbc.cha.android,
Android,공병렬,4,,감사합니다,2024-08-08 21:08:35,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 정말감사합니다! 차차차에서는 이벤트 뿐만 아니라 다양한 차량 정보를 제공하고 있습니다. 항상 노력하는 차차차가 되겠습니다. 중고차 구매하실 땐 KB차차차,
많은 이용 부탁드리겠습니다! 감사합니다 :)",kr.co.kbc.cha.android,
Android,베니줄리,5,,보기 편하고 매물이 많아요!!,2024-08-08 20:39:02,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 정말감사합니다! 차차차에서는 이벤트 뿐만 아니라 다양한 차량 정보를 제공하고 있습니다. 항상 노력하는 차차차가 되겠습니다. 중고차 구매하실 땐 KB차차차,
많은 이용 부탁드리겠습니다! 감사합니다 :)",kr.co.kbc.cha.android,4.9.11
Android,강민,5,,앱 사용이 진짜 편하고 좋아요 적극추천해요,2024-08-08 19:33:20,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 고객님들이 안심하고 편리한 차량 거래를 할 수 있도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,4.9.11
Android,조형래,5,,좋은 차들이 많아서 보기 좋아요,2024-08-08 19:02:28,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 고객님들이 안심하고 편리한 차량 거래를 할 수 있도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,4.9.11
Android,전현재,4,,앱 로딩이 조금 느린것 빼고는 전반적으로 차량검색 등 사용하기에 좋아요,2024-08-08 18:37:16,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 고객님들이 안심하고 편리한 차량 거래를 할 수 있도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,
Android,1004 ann,5,,차차차로 한번에 중고차 시세도 알고 마이데이터관리도 하고 앱에 편리한 기능이 많아서 사용하기 좋아요,2024-08-08 18:32:56,0.0,"안녕하세요 고객님, KB차차차입니다. 칭찬, 진심으로 감사드립니다 ^^ KB차차차는 고객님들께서 보다 쉽고 편리하게 중고차를 거래하실 수 있도록 다양한 서비스를 통해 도와드리고 있어요. 소중한 리뷰 감사드리고 앞으로도 KB차차차에 많은 사랑과 관심 부탁드립니다. 감사합니다.",kr.co.kbc.cha.android,4.9.11
Android,heesu lim,5,,이번에 차를 구입하려고 하는데 사실 자동차를 구매하는 경험이 일생에 자주 있는 경험이 아니기때문에 어디에 기준을 두어야하는지 무엇을 중점으로 보아야하는지 어렵기 마련이죠 차차차어플로 확인이 용이하고 테마별로 추천해주는 기능도 유용했어요,2024-08-08 17:39:17,0.0,"안녕하세요 고객님, KB차차차입니다. 칭찬, 진심으로 감사드립니다 ^^ KB차차차는 고객님들께서 보다 쉽고 편리하게 중고차를 거래하실 수 있도록 다양한 서비스를 통해 도와드리고 있어요. 소중한 리뷰 감사드리고 앞으로도 KB차차차에 많은 사랑과 관심 부탁드립니다. 감사합니다.",kr.co.kbc.cha.android,4.9.11
Android,seonkyung lee,5,,남편이 중고차 관심이 있는데 도움되고있습니다.,2024-08-08 17:20:35,0.0,"안녕하세요 고객님, KB차차차입니다. 칭찬, 진심으로 감사드립니다 ^^ KB차차차는 고객님들께서 보다 쉽고 편리하게 중고차를
거래하실 수 있도록 다양한 서비스를 통해 도와드리고 있어요. 소중한 리뷰 감사드리고 앞으로도
KB차차차에 많은 사랑과 관심 부탁드립니다. 감사합니다.",kr.co.kbc.cha.android,4.9.11
Android,ak ch,5,,중고차 구매 하는 과정에서 적절한 가격.모델등 큰도움이 되었습니다,2024-08-08 17:15:10,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를 제공해 드리고 있습니다. 고객님들이 안심하고 편리한 차량 거래를 할 수 있도록 노력하겠습니다! 소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,
Android,Nasyonaru,4,,좋긴한데 수동차 시세도 정확히 반영해주면 좋겠습니다,2024-08-08 16:59:11,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를 제공해 드리고 있습니다. 고객님들이 안심하고 편리한 차량 거래를 할 수 있도록 노력하겠습니다! 소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,
Android,아이사,5,,깔끔한 화면이 제일 보기 좋아요 차량 세부사항을 볼때도 중요한 내용들이 한눈에 볼 수 있게 잘 나와서 비교하기도 좋구요 종류도 다양하고 시세도 다른 사이트보다 잘 나오는것 같아서 좋네요,2024-08-08 16:48:09,6.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를 제공해 드리고 있습니다. 고객님들이 안심하고 편리한 차량 거래를 할 수 있도록 노력하겠습니다! 소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,4.9.11
Android,아날로그식감성소녀,5,,믿을 수 있는 KB차차차를 통해서 쉽고 간편하게 중고차거래해요♡,2024-08-08 16:47:27,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 고객님들이 안심하고 편리한 차량 거래를 할 수 있도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.
",kr.co.kbc.cha.android,
Android,최현호,5,,"검색이 간편해서 사용하기 쉬위요.가격비교하는 것도 쉽게 되어있고, 원하는 견적 옵션설정하기가 편해서 자주 이용할 것 같아요.",2024-08-08 16:42:25,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,4.9.11
Android,조민기,5,,편리하게 사용할 수 있어서 좋습니다 중고차에 대한 지식과 정보 취득에 큰 도움이 됩니다 앞으로도 다양한 정보를 통해 현명한 소비로 이어지길 바랍니다,2024-08-08 16:32:59,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,4.9.10
Android,eunji jang,5,,잘 사용하고 있답니다.,2024-08-08 16:32:02,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,4.9.9
Android,우윤영,5,,중고차 매매에 유용합니다 참고하세요,2024-08-08 16:31:42,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을
최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,4.9.3
Android,U ser,5,,suv로 차를 바꾸고 싶어서 차차차를 설치했습니다! 중고차 시세도 빠르게 알수있고 en카 만큼 매물도 많은것 같아 맘에 들어요~ 인터페이스도 사용하기 편하고 다양한 이벤트들도 자주 하는것 같습니다! 국내 굴지의 금융사에서 만든 중고차 거래앱 이니 만큼 그 신뢰성 또한 top이네요!👍,2024-08-08 16:25:14,1.0,"안녕하세요 고객님, KB차차차입니다. 차차차에서는 이벤트 뿐만 아니라 다양한 차량 정보를 제공하고 있습니다. 중고차 구매하실 땐 KB차차차, 이용 부탁드리겠습니다! 감사합니다 :)",kr.co.kbc.cha.android,4.9.11
Android,박은아,5,,시세를 한눈에 빠르게 알아보기 좋은거 같아요! 차차차 화이팅 입니다.,2024-08-08 16:25:14,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차에서는 이벤트 뿐만 아니라 다양한 차량 정보를 제공하고 있습니다. 중고차 구매하실 땐 KB차차차, 이용 부탁드리겠습니다! 감사합니다 :)",kr.co.kbc.cha.android,4.9.11
Android,7붐뭉이,5,,완전 좋아요!!!!!ㅎ지인에게도 추천햇습니다,2024-08-08 16:19:54,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차에서는 이벤트 뿐만 아니라 다양한 차량 정보를 제공하고 있습니다. 중고차 구매하실 땐 KB차차차, 이용 부탁드리겠습니다! 감사합니다 :)",kr.co.kbc.cha.android,4.9.11
Android,노래사랑,5,,마음에듭니다~ 만족해요^^,2024-08-08 16:17:31,1.0,"안녕하세요 고객님, KB차차차입니다. 차차차에서는 이벤트 뿐만 아니라 다양한 차량 정보를 제공하고 있습니다. 중고차 구매하실 땐 KB차차차,
이용 부탁드리겠습니다! 감사합니다 :)",kr.co.kbc.cha.android,4.9.11
Android,ye oh,5,,차 구입하려고 중고차를 보고있는데 정보가 많고 찾기가 수월해요. 정확한 시세와 변경도 알려줘서 참고하기가 좋아요!,2024-08-08 16:17:19,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 앞으로도 고객님들이 만족하는 플랫폼이 되도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,4.9.11
Android,러브로지,5,,중고차 거래할때 사용하기 좋아요! KB꺼라 신뢰도 충분하고 차에 대해 잘 모르는 저도 도움이 많이 되네요. 시세나 견적에 용이하고 나에게 맞는 차에 대한 예산 활용도 좋구요! 이벤트도 자주 해서 은근 앱이 유용해요! 추천해요^^,2024-08-08 16:15:13,1.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 앞으로도 고객님들이 만족하는 플랫폼이 되도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,4.9.11
Android,강현석,5,,작년에 비해서 훨씬 보기 편해진거 같아요. 매물이 없어서 못산게 아쉬웠는데 다음번에 매물이 있다면 KB차차차에서 사고싶네요.,2024-08-08 16:09:48,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 앞으로도 고객님들이 만족하는 플랫폼이 되도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,4.9.11
Android,양키,5,,타 중고차 거래 어플대비 직관적으로 내가 원하는 차량을 알아보기 쉽게 되어 있어서 편하네요. 그리고 출첵 시스템도 있어 매일 어플을 이용하고 있습니다.,2024-08-08 16:09:19,1.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 앞으로도 고객님들이 만족하는 플랫폼이 되도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,4.9.11
Android,이선진,5,,"집에서 편리하게 이용할 수있어 좋은것같습니다. 어플이 전체적으로 엄청 깔끔하게 한눈에 들어와서 좋네요. 보통 중고차매물이러면 복잡할것같고 그런 느낌인데, 생각보다 정리도 잘되어있고, 필요한 정보 찾는데도 어렵지않은것 같습니다.",2024-08-08 16:07:15,9.0,"안녕하세요 고객님, KB차차차입니다. KB차차차 이용이 편리하셨나요? KB차차차에서는 내 차 팔기도! 사기도! 완전 편리하게 이용하실 수 있다구요! 앞으로도 KB차차차와 함께, 슬기로운 중고차생활을 영위해보세요~!",kr.co.kbc.cha.android,4.9.11
Android,신동희,5,,"1. 접근이 용이하고, 화면 보기가 편해요. 2. 이벤트로 기프티콘 당첨되서 선물받는 기분이라 좋았어요. 3. 앱을 익숙하게 만들어주어 나중에 중고차 매매시 사용할 것 같아요. 4. 일상에서 차 관리하는법 등 자료제공도 해주어 도움이 되요.",2024-08-08 16:06:17,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차 이용이 편리하셨나요? KB차차차에서는 내 차 팔기도! 사기도!
완전 편리하게 이용하실 수 있다구요! 앞으로도 KB차차차와 함께, 슬기로운 중고차생활을 영위해보세요~!
",kr.co.kbc.cha.android,4.9.11
Android,유은지,5,,시세 조회하기 편했어요 이벤트도 있어서 자주 들어가봅니다,2024-08-08 16:06:04,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는 중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에 꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다. 감사합니다!!",kr.co.kbc.cha.android,4.9.11
Android,Seyoung Lee,5,,"여러메뉴를 사용하기에 직관적이고, 중고차 검색후 정보 열람하기도 편해서 좋았습니다.",2024-08-08 16:05:02,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는 중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에 꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다. 감사합니다!!",kr.co.kbc.cha.android,4.9.11
Android,이수연,5,,손쉽게 내차팔고사고 이용할수있는 유용한 어플이에요.편리합니다.,2024-08-08 16:04:49,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는 중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에 꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다. 감사합니다!!",kr.co.kbc.cha.android,4.9.11
Android,임정민,5,,시세 견적등 활용할게 많아 좋습니다~^^,2024-08-08 16:04:26,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!",kr.co.kbc.cha.android,4.9.11
Android,이호성,5,,"중고차 시세 확인시 너무 좋습니다 제가 살때 합리적인 가격으로 구매했고, 판매할때 차량도 현재 올려 놓았습니다 시세 확인하고 거래하기에는 최고의 어플입니다",2024-08-08 16:04:23,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을 보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해 더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,4.9.11
Android,주세영,4,,편리하네요ㅎㅎ 차량시세조회ㅎ 로딩이 기네요ㅠ,2024-08-08 16:04:19,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을 보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해 더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,4.9.11
Android,이호준,5,,내차 정보를 쉽게 확인할 수 있고 중고차 시세 파악에도 도움이 많이 되었습니다. 차를 팔게 된다면 kb차차차 어플 통해 판매할 것 같아요.,2024-08-08 16:03:52,1.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,4.8.0
Android,이경룡,5,,편리하고 만족합니다,2024-08-08 16:03:04,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의 국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고 이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,
Android,j.s choi,5,,굳굳,2024-08-08 16:01:37,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의 국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고 이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,
Android,이동준,5,,시세 확인용으로 잘 사용하고 있습니다,2024-08-08 16:01:33,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의 국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고 이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,
Android,J.Peter Kim,1,,"진짜 1점도 아까워요, 저도 개발자지만 누가 기획했는지 크게 문제예요 UI/UX는 완전 2010년 감성에 엄청난 양의 버그와 엉망인 최적화. 그 전에 편리했던 앱이 단번에 쓰레기가 되었네요. 이건 롤백이 시급해요.",2024-08-07 11:40:45,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 남겨주신 리뷰 확인하여 빠르게 모니터링 중이며, 앞으로 고객님의 이용에 불편함이 없도록 보다 나은 서비스를 제공하겠습니다. 감사합니다.",kr.co.kbc.cha.android,4.9.11
Android,마루,1,,"아직도 본인 인증으로 비밀번호 재설정 안되게 해놨네. 무슨 석기시대 앱이냐? 폰번호 바꾸면 본사로 본인 면상, 정보 팩스 보내야하는 앱이 시이이이발 요즘 세상에 어디있냐?",2024-08-04 03:39:27,1.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차
대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다.
감사합니다.",kr.co.kbc.cha.android,4.9.11
Android,송진형,3,,왜이렇게 렉이심하나요 너무 버벅대요 예전엔 이렇게까지 아니였는데 빠른수정해주세요,2024-08-03 18:03:55,0.0,"안녕하세요, 고객님 KB차차차입니다. 우선, 고객님께 불편을 끼쳐드려 진심으로 죄송합니다. KB차차차는 고객님께 더욱 간편하고 유용한 중고차 거래 플랫폼이 되기 위하여 2.0 버전으로 새롭게 업그레이드 되었습니다. 더욱 빨라진 검색속도와 고객중심의 UI/UX 개편을 통해 고객님의 이용편의성을 높였습니다. 새로워진 KB차차차 2.0 버전에서는 버벅거리는 현상이 없도록 오류수정에 최선을 다하겠습니다. 감사합니다.",kr.co.kbc.cha.android,4.9.11
Android,해골바가지,3,,감사합니다,2024-08-02 01:31:48,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,
Android,안태수,3,,ㄷ르ㅣ그.ㅗㅣㅣㆍㄱㅅug ㅗ 니ㅣㄷ고교ㆍㄷㅅ조ㅔ기ㅣㅢ개ㅢㅣㄴ베버기,2024-07-30 14:32:31,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,4.9.11
Android,시큰둥,3,,"앱 이 왜 안열링,? 삭제하고 다시받앋느 똑같네요 나만그런가?",2024-07-29 17:33:50,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 현재 앱 튕김 현상 확인하여 조치 완료되었으며, 지속적인 모니터링 수행을 통해 추후 업데이트 진행 예정입니다. 사용 중 불편함을 드려 죄송합니다.",kr.co.kbc.cha.android,4.9.10
Android,대출사랑,3,,두어달전에도 갑자기 에러가생겨 앱을 재설치하고 최근까지 잘사용하다가 며칠전부터 앱활성화가 안되서 재설치해도 그냥 다운되는 상태가 지속중입니다 해결방법 좀 알려주세요 삼성 노트9기종입니다,2024-07-29 13:13:51,1.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 현재 앱 튕김 현상 확인하여 조치 완료되었으며, 지속적인 모니터링 수행을 통해 추후 업데이트 진행 예정입니다. 사용 중 불편함을 드려 죄송합니다.",kr.co.kbc.cha.android,4.9.10
Android,마젠타,1,,어플이 실행이 안되고 자꾸 닫혀요.... 재설치해도 동일 현상입니다,2024-07-29 06:33:13,1.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 현재 앱 튕김 현상 확인하여 조치 완료되었으며, 지속적인 모니터링 수행을 통해 추후 업데이트 진행 예정입니다. 사용 중 불편함을 드려 죄송합니다.",kr.co.kbc.cha.android,4.9.10
Android,KENOSIS PARK,1,,앱이 열리지 않아 재설치 했는데 열리지가 않습니다.,2024-07-28 01:16:45,1.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 현재 앱 튕김 현상 확인하여 조치 완료되었으며, 지속적인 모니터링 수행을 통해 추후 업데이트 진행 예정입니다. 사용 중 불편함을 드려 죄송합니다.",kr.co.kbc.cha.android,4.9.10
Android,양진석,4,,앱이 최근에 튕겨서 실헁이 안되고 있네요 왜 그럴까요? 다시 지웠다 깔아도 그렇네요,2024-07-27 16:42:55,4.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 현재 앱 튕김 현상 확인하여 조치 완료되었으며, 지속적인 모니터링 수행을 통해 추후 업데이트 진행 예정입니다. 사용 중 불편함을 드려 죄송합니다.",kr.co.kbc.cha.android,4.9.10
Android,김현진,2,,앱이 바로커짐 계속커짐,2024-07-26 16:50:19,2.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 현재 앱 튕김 현상 확인하여 조치 완료되었으며, 지속적인 모니터링 수행을 통해 추후 업데이트 진행 예정입니다. 사용 중 불편함을 드려 죄송합니다.",kr.co.kbc.cha.android,4.9.10
Android,나그네,1,,V3 업데이트 중입니다 라는 글자가 뜨고 자꾸 튕겨버립니다. 오늘부터 갑자기 그러네요 일을 못합니다.빨리 해결 해주세요,2024-07-26 08:33:04,4.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다. 현재 앱 튕김 현상 확인하여 조치 완료되었으며, 지속적인 모니터링 수행을 통해 추후 업데이트 진행 예정입니다. 사용 중 불편함을 드려 죄송합니다.",kr.co.kbc.cha.android,4.9.10
Android,신동TV,1,,망했나요? Kb차차차..팅기네 계속,2024-07-25 01:11:36,6.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차
대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다.
감사합니다.",kr.co.kbc.cha.android,4.9.10
